date,agent_id,agent_name,shift,experience_months,calls_handled,aht_seconds,csat_score,abandon_rate,fcr_rate,calls_in_queue,day_of_week,is_monday,is_night_shift
2024-07-19,6,Diego Hernández,afternoon,23,34,225,4.38,0.1405,0.8718,27,4,0,0
2024-07-19,7,María García,morning,11,44,309,4.88,0.0881,0.749,29,4,0,0
2024-07-19,8,José Martínez,morning,11,50,259,4.04,0.1315,0.7489,38,4,0,0
2024-07-19,9,Isabella Flores,morning,24,57,279,4.09,0.1379,0.7824,29,4,0,0
2024-07-19,10,Andrés Castro,morning,24,52,247,4.83,0.1362,0.9296,30,4,0,0
2024-07-19,11,Valentina Ruiz,night,3,39,272,3.84,0.1221,0.4852,30,4,0,1
2024-07-19,12,Eduardo Vega,morning,22,48,242,4.28,0.1361,0.7529,32,4,0,0
2024-07-19,13,Camila Ortiz,afternoon,2,47,235,4.37,0.1678,0.621,42,4,0,0
2024-07-19,14,Roberto Díaz,morning,24,39,231,4.05,0.1204,0.833,27,4,0,0
2024-07-19,15,Daniela Vargas,afternoon,30,31,227,4.31,0.1294,0.877,28,4,0,0
2024-07-19,16,Fernando Reyes,morning,2,45,263,3.73,0.141,0.4772,31,4,0,0
2024-07-19,17,Gabriela Méndez,afternoon,21,44,197,4.39,0.1333,0.8922,29,4,0,0
2024-07-19,18,Pablo Jiménez,afternoon,33,19,260,4.78,0.0895,0.8243,25,4,0,0
2024-07-19,19,Laura Sánchez,morning,12,46,264,3.81,0.0941,0.7595,23,4,0,0
2024-07-19,20,Ricardo Chávez,morning,22,50,257,4.06,0.1381,0.95,35,4,0,0
2024-07-22,1,Sofia Morales,morning,29,46,170,3.96,0.2179,0.8148,44,0,1,0
2024-07-22,2,Carlos Pérez,night,15,24,284,3.52,0.1667,0.7587,35,0,1,1
2024-07-22,3,Ana López,morning,8,43,266,4.12,0.1811,0.657,39,0,1,0
2024-07-22,4,Miguel Torres,morning,21,62,213,4.3,0.1535,0.8798,28,0,1,0
2024-07-22,5,Lucía Ramírez,morning,19,55,254,4.76,0.1821,0.7345,44,0,1,0
2024-07-22,6,Diego Hernández,morning,23,48,244,4.58,0.2256,0.8145,49,0,1,0
2024-07-22,7,María García,morning,11,46,240,4.38,0.2261,0.7182,57,0,1,0
2024-07-22,8,José Martínez,afternoon,11,32,256,4.13,0.1898,0.6878,36,0,1,0
2024-07-22,9,Isabella Flores,morning,24,38,261,4.59,0.1997,0.8637,41,0,1,0
2024-07-22,10,Andrés Castro,morning,24,56,200,4.27,0.1611,0.8145,32,0,1,0
2024-07-22,11,Valentina Ruiz,night,3,23,307,3.4,0.1247,0.4959,25,0,1,1
2024-07-22,12,Eduardo Vega,morning,22,54,196,4.88,0.1896,0.9426,46,0,1,0
2024-07-22,13,Camila Ortiz,afternoon,2,48,279,3.96,0.2372,0.6547,46,0,1,0
2024-07-22,14,Roberto Díaz,morning,24,41,206,4.45,0.2105,0.8825,44,0,1,0
2024-07-22,15,Daniela Vargas,afternoon,30,41,189,4.61,0.1994,0.7984,43,0,1,0
2024-07-22,16,Fernando Reyes,afternoon,2,46,344,4.08,0.1934,0.6754,38,0,1,0
2024-07-22,17,Gabriela Méndez,night,21,26,287,4.06,0.1909,0.7298,40,0,1,1
2024-07-22,18,Pablo Jiménez,night,33,28,242,4.27,0.2042,0.9192,36,0,1,1
2024-07-22,19,Laura Sánchez,afternoon,12,39,277,3.89,0.1552,0.7817,32,0,1,0
2024-07-22,20,Ricardo Chávez,night,22,30,269,4.64,0.1539,0.705,27,0,1,1
2024-07-23,1,Sofia Morales,night,29,37,235,4.13,0.048,0.9109,4,1,0,1
2024-07-23,2,Carlos Pérez,morning,15,38,253,4.34,0.1152,0.7221,17,1,0,0
2024-07-23,3,Ana López,afternoon,8,38,207,3.75,0.0888,0.7568,13,1,0,0
2024-07-23,4,Miguel Torres,night,21,29,271,3.61,0.0739,0.7495,12,1,0,1
2024-07-23,5,Lucía Ramírez,afternoon,19,44,247,4.11,0.1072,0.8669,24,1,0,0
2024-07-23,6,Diego Hernández,afternoon,23,36,238,4.12,0.109,0.7687,26,1,0,0
2024-07-23,7,María García,morning,11,72,201,4.05,0.1184,0.6349,31,1,0,0
2024-07-23,8,José Martínez,morning,11,54,185,4.22,0.0979,0.728,24,1,0,0
2024-07-23,9,Isabella Flores,morning,24,36,244,3.82,0.1061,0.95,28,1,0,0
2024-07-23,10,Andrés Castro,morning,24,43,226,4.31,0.0967,0.9152,23,1,0,0
2024-07-23,11,Valentina Ruiz,afternoon,3,28,279,3.75,0.0505,0.592,12,1,0,0
2024-07-23,12,Eduardo Vega,afternoon,22,28,192,4.15,0.0965,0.8989,17,1,0,0
2024-07-23,13,Camila Ortiz,night,2,10,348,3.95,0.064,0.7444,8,1,0,1
2024-07-23,14,Roberto Díaz,afternoon,24,38,200,4.7,0.0757,0.8266,12,1,0,0
2024-07-23,15,Daniela Vargas,morning,30,40,171,4.99,0.1161,0.8763,22,1,0,0
2024-07-23,16,Fernando Reyes,afternoon,2,33,242,4.06,0.0626,0.5214,15,1,0,0
2024-07-23,17,Gabriela Méndez,afternoon,21,37,191,3.8,0.1004,0.8113,26,1,0,0
2024-07-23,18,Pablo Jiménez,afternoon,33,22,187,4.68,0.0914,0.8718,18,1,0,0
2024-07-23,19,Laura Sánchez,afternoon,12,33,268,3.99,0.0877,0.6675,17,1,0,0
2024-07-23,20,Ricardo Chávez,morning,22,42,232,4.54,0.077,0.736,16,1,0,0
2024-07-24,1,Sofia Morales,morning,29,47,191,3.96,0.0971,0.9325,13,2,0,0
2024-07-24,2,Carlos Pérez,afternoon,15,20,247,4.32,0.0795,0.8174,15,2,0,0
2024-07-24,3,Ana López,night,8,31,258,4.29,0.0931,0.7809,21,2,0,1
2024-07-24,4,Miguel Torres,morning,21,43,159,4.5,0.0855,0.8728,20,2,0,0
2024-07-24,5,Lucía Ramírez,afternoon,19,47,212,4.4,0.069,0.7652,13,2,0,0
2024-07-24,6,Diego Hernández,night,23,30,256,3.61,0.0406,0.7956,6,2,0,1
2024-07-24,7,María García,morning,11,44,277,3.86,0.1012,0.5925,19,2,0,0
2024-07-24,8,José Martínez,morning,11,54,211,4.29,0.0834,0.7419,18,2,0,0
2024-07-24,9,Isabella Flores,morning,24,50,243,4.52,0.0875,0.835,20,2,0,0
2024-07-24,10,Andrés Castro,morning,24,48,221,4.0,0.0606,0.8642,9,2,0,0
2024-07-24,11,Valentina Ruiz,afternoon,3,41,247,4.12,0.1158,0.7338,28,2,0,0
2024-07-24,12,Eduardo Vega,afternoon,22,42,187,4.23,0.0702,0.9449,17,2,0,0
2024-07-24,13,Camila Ortiz,morning,2,61,301,3.35,0.0878,0.7236,12,2,0,0
2024-07-24,14,Roberto Díaz,afternoon,24,46,308,3.97,0.1053,0.9381,30,2,0,0
2024-07-24,15,Daniela Vargas,morning,30,33,258,4.78,0.0948,0.95,18,2,0,0
2024-07-24,16,Fernando Reyes,afternoon,2,45,235,4.07,0.1138,0.5514,28,2,0,0
2024-07-24,17,Gabriela Méndez,morning,21,47,237,4.4,0.1042,0.6953,18,2,0,0
2024-07-24,18,Pablo Jiménez,afternoon,33,32,220,4.6,0.1097,0.929,24,2,0,0
2024-07-24,19,Laura Sánchez,morning,12,37,184,3.58,0.0698,0.7832,20,2,0,0
2024-07-24,20,Ricardo Chávez,morning,22,42,256,4.21,0.0502,0.9068,7,2,0,0
2024-07-25,1,Sofia Morales,afternoon,29,47,181,4.35,0.0519,0.95,9,3,0,0
2024-07-25,2,Carlos Pérez,night,15,37,264,4.75,0.0845,0.7263,16,3,0,1
2024-07-25,3,Ana López,morning,8,41,308,3.61,0.108,0.6759,26,3,0,0
2024-07-25,4,Miguel Torres,afternoon,21,33,142,4.32,0.0839,0.7912,23,3,0,0
2024-07-25,5,Lucía Ramírez,night,19,30,227,3.81,0.0894,0.8668,15,3,0,1
2024-07-25,6,Diego Hernández,night,23,44,183,3.83,0.062,0.8659,15,3,0,1
2024-07-25,7,María García,night,11,34,325,3.45,0.0213,0.6056,1,3,0,1
2024-07-25,8,José Martínez,night,11,32,207,3.52,0.0663,0.5368,11,3,0,1
2024-07-25,9,Isabella Flores,morning,24,26,182,3.57,0.0912,0.8088,13,3,0,0
2024-07-25,10,Andrés Castro,afternoon,24,40,259,3.78,0.0834,0.8766,13,3,0,0
2024-07-25,11,Valentina Ruiz,morning,3,49,284,3.58,0.0738,0.6007,19,3,0,0
2024-07-25,12,Eduardo Vega,morning,22,37,207,4.71,0.0555,0.7587,13,3,0,0
2024-07-25,13,Camila Ortiz,afternoon,2,39,282,3.6,0.0985,0.6944,21,3,0,0
2024-07-25,14,Roberto Díaz,afternoon,24,35,182,4.39,0.1438,0.95,31,3,0,0
2024-07-25,15,Daniela Vargas,night,30,32,233,4.37,0.0395,0.95,3,3,0,1
2024-07-25,16,Fernando Reyes,afternoon,2,48,286,3.77,0.0916,0.5995,12,3,0,0
2024-07-25,17,Gabriela Méndez,afternoon,21,42,247,4.64,0.1143,0.795,24,3,0,0
2024-07-25,18,Pablo Jiménez,morning,33,41,173,4.52,0.1488,0.95,24,3,0,0
2024-07-25,19,Laura Sánchez,afternoon,12,39,243,4.09,0.0559,0.6528,12,3,0,0
2024-07-25,20,Ricardo Chávez,morning,22,50,241,4.59,0.0905,0.61,20,3,0,0
2024-07-26,1,Sofia Morales,night,29,29,217,4.59,0.0918,0.95,22,4,0,1
2024-07-26,2,Carlos Pérez,morning,15,41,237,4.51,0.126,0.7017,33,4,0,0
2024-07-26,3,Ana López,night,8,41,241,4.03,0.0873,0.4913,22,4,0,1
2024-07-26,4,Miguel Torres,afternoon,21,50,187,4.8,0.1182,0.7249,34,4,0,0
2024-07-26,5,Lucía Ramírez,morning,19,36,220,4.72,0.107,0.7529,33,4,0,0
2024-07-26,6,Diego Hernández,night,23,42,261,3.73,0.0555,0.9314,17,4,0,1
2024-07-26,7,María García,afternoon,11,43,209,4.7,0.1479,0.7815,35,4,0,0
2024-07-26,8,José Martínez,morning,11,30,179,4.56,0.1252,0.8514,29,4,0,0
2024-07-26,9,Isabella Flores,afternoon,24,33,245,3.87,0.1427,0.8174,37,4,0,0
2024-07-26,10,Andrés Castro,afternoon,24,44,238,4.6,0.1256,0.8868,32,4,0,0
2024-07-26,11,Valentina Ruiz,afternoon,3,36,254,4.16,0.0831,0.5717,19,4,0,0
2024-07-26,12,Eduardo Vega,night,22,37,267,3.97,0.1083,0.7138,19,4,0,1
2024-07-26,13,Camila Ortiz,afternoon,2,55,249,4.03,0.1173,0.6367,31,4,0,0
2024-07-26,14,Roberto Díaz,night,24,49,208,3.91,0.0576,0.915,15,4,0,1
2024-07-26,15,Daniela Vargas,morning,30,43,186,4.32,0.1303,0.8819,31,4,0,0
2024-07-26,16,Fernando Reyes,afternoon,2,25,221,4.25,0.1055,0.6299,26,4,0,0
2024-07-26,17,Gabriela Méndez,afternoon,21,41,189,3.88,0.141,0.7041,36,4,0,0
2024-07-26,18,Pablo Jiménez,afternoon,33,35,275,4.59,0.0701,0.95,28,4,0,0
2024-07-26,19,Laura Sánchez,night,12,35,280,3.76,0.1029,0.7397,19,4,0,1
2024-07-26,20,Ricardo Chávez,morning,22,46,226,4.58,0.1088,0.8559,30,4,0,0
2024-07-29,1,Sofia Morales,morning,29,34,285,5.0,0.174,0.8656,41,0,1,0
2024-07-29,2,Carlos Pérez,night,15,33,277,3.91,0.1925,0.8029,36,0,1,1
2024-07-29,3,Ana López,morning,8,41,268,4.06,0.2373,0.6977,52,0,1,0
2024-07-29,4,Miguel Torres,morning,21,51,285,4.02,0.205,0.9064,45,0,1,0
2024-07-29,5,Lucía Ramírez,night,19,25,240,4.05,0.2141,0.789,40,0,1,1
2024-07-29,6,Diego Hernández,afternoon,23,37,192,4.59,0.1412,0.8481,30,0,1,0
2024-07-29,7,María García,morning,11,56,261,3.87,0.1705,0.6793,35,0,1,0
2024-07-29,8,José Martínez,night,11,29,255,3.84,0.1813,0.5967,37,0,1,1
2024-07-29,9,Isabella Flores,morning,24,33,174,4.38,0.2365,0.7528,48,0,1,0
2024-07-29,10,Andrés Castro,afternoon,24,31,180,4.39,0.2115,0.8512,42,0,1,0
2024-07-29,11,Valentina Ruiz,afternoon,3,33,224,3.94,0.1706,0.5875,39,0,1,0
2024-07-29,12,Eduardo Vega,afternoon,22,41,188,4.98,0.1937,0.7865,43,0,1,0
2024-07-29,13,Camila Ortiz,afternoon,2,48,320,3.96,0.1981,0.5244,44,0,1,0
2024-07-29,14,Roberto Díaz,morning,24,52,221,4.73,0.2301,0.8407,53,0,1,0
2024-07-29,15,Daniela Vargas,morning,30,37,238,3.78,0.1987,0.8922,44,0,1,0
2024-07-29,16,Fernando Reyes,night,2,41,370,3.24,0.15,0.6301,22,0,1,1
2024-07-29,17,Gabriela Méndez,night,21,27,283,4.67,0.2084,0.95,38,0,1,1
2024-07-29,18,Pablo Jiménez,afternoon,33,45,245,4.23,0.189,0.9034,39,0,1,0
2024-07-29,19,Laura Sánchez,morning,12,33,258,4.31,0.1692,0.7067,37,0,1,0
2024-07-29,20,Ricardo Chávez,afternoon,22,45,259,4.92,0.2321,0.8224,51,0,1,0
2024-07-30,1,Sofia Morales,night,29,41,206,3.76,0.0918,0.9437,22,1,0,1
2024-07-30,2,Carlos Pérez,afternoon,15,52,236,4.39,0.0734,0.6982,19,1,0,0
2024-07-30,3,Ana López,night,8,23,314,3.64,0.0203,0.652,7,1,0,1
2024-07-30,4,Miguel Torres,morning,21,46,244,4.35,0.0669,0.757,10,1,0,0
2024-07-30,5,Lucía Ramírez,afternoon,19,42,182,4.22,0.0902,0.8223,19,1,0,0
2024-07-30,6,Diego Hernández,morning,23,41,277,3.87,0.071,0.78,16,1,0,0
2024-07-30,7,María García,morning,11,54,312,4.34,0.0712,0.5775,11,1,0,0
2024-07-30,8,José Martínez,afternoon,11,22,255,4.66,0.0877,0.6481,16,1,0,0
2024-07-30,9,Isabella Flores,afternoon,24,33,152,4.27,0.0852,0.7806,14,1,0,0
2024-07-30,10,Andrés Castro,night,24,32,250,3.86,0.0675,0.8079,9,1,0,1
2024-07-30,11,Valentina Ruiz,morning,3,36,305,3.95,0.0421,0.6368,14,1,0,0
2024-07-30,12,Eduardo Vega,morning,22,40,194,4.23,0.1002,0.8543,16,1,0,0
2024-07-30,13,Camila Ortiz,afternoon,2,36,308,3.66,0.0842,0.5515,13,1,0,0
2024-07-30,14,Roberto Díaz,morning,24,46,222,4.28,0.1064,0.8668,24,1,0,0
2024-07-30,15,Daniela Vargas,afternoon,30,42,179,4.01,0.1166,0.95,22,1,0,0
2024-07-30,16,Fernando Reyes,morning,2,45,266,4.27,0.1203,0.4306,29,1,0,0
2024-07-30,17,Gabriela Méndez,night,21,28,246,3.86,0.0565,0.7572,8,1,0,1
2024-07-30,18,Pablo Jiménez,morning,33,33,212,4.89,0.091,0.95,19,1,0,0
2024-07-30,19,Laura Sánchez,night,12,33,268,3.23,0.0839,0.7205,14,1,0,1
2024-07-30,20,Ricardo Chávez,morning,22,39,251,4.03,0.077,0.8295,18,1,0,0
2024-07-31,1,Sofia Morales,afternoon,29,42,223,4.55,0.0813,0.8538,15,2,0,0
2024-07-31,2,Carlos Pérez,morning,15,41,278,4.08,0.0965,0.7114,18,2,0,0
2024-07-31,3,Ana López,afternoon,8,46,284,3.96,0.0561,0.5929,12,2,0,0
2024-07-31,4,Miguel Torres,afternoon,21,38,241,3.86,0.0774,0.8784,22,2,0,0
2024-07-31,5,Lucía Ramírez,night,19,26,281,4.18,0.0358,0.8722,10,2,0,1
2024-07-31,6,Diego Hernández,morning,23,48,228,4.65,0.0766,0.8161,17,2,0,0
2024-07-31,7,María García,night,11,42,270,3.4,0.1283,0.6324,23,2,0,1
2024-07-31,8,José Martínez,morning,11,41,254,3.91,0.0612,0.7017,18,2,0,0
2024-07-31,9,Isabella Flores,morning,24,52,202,3.94,0.0714,0.7683,17,2,0,0
2024-07-31,10,Andrés Castro,morning,24,42,199,4.49,0.0313,0.8907,11,2,0,0
2024-07-31,11,Valentina Ruiz,morning,3,47,259,3.97,0.0303,0.4731,0,2,0,0
2024-07-31,12,Eduardo Vega,morning,22,43,232,4.51,0.0989,0.8721,18,2,0,0
2024-07-31,13,Camila Ortiz,afternoon,2,31,249,3.78,0.0845,0.6641,20,2,0,0
2024-07-31,14,Roberto Díaz,morning,24,56,168,3.7,0.1044,0.7423,26,2,0,0
2024-07-31,15,Daniela Vargas,morning,30,43,238,4.41,0.0989,0.9338,23,2,0,0
2024-07-31,16,Fernando Reyes,afternoon,2,51,265,4.17,0.1157,0.5344,23,2,0,0
2024-07-31,17,Gabriela Méndez,morning,21,41,194,4.0,0.0801,0.7394,17,2,0,0
2024-07-31,18,Pablo Jiménez,morning,33,43,196,4.3,0.1001,0.8892,20,2,0,0
2024-07-31,19,Laura Sánchez,afternoon,12,47,181,3.93,0.1455,0.7208,32,2,0,0
2024-07-31,20,Ricardo Chávez,afternoon,22,30,214,4.24,0.053,0.7989,13,2,0,0
2024-08-01,1,Sofia Morales,morning,29,33,237,4.78,0.0477,0.9239,12,3,0,0
2024-08-01,2,Carlos Pérez,afternoon,15,39,304,3.98,0.1206,0.6856,21,3,0,0
2024-08-01,3,Ana López,morning,8,45,290,3.7,0.0851,0.6289,12,3,0,0
2024-08-01,4,Miguel Torres,morning,21,47,269,3.94,0.0933,0.7156,24,3,0,0
2024-08-01,5,Lucía Ramírez,morning,19,51,244,3.99,0.0803,0.7857,15,3,0,0
2024-08-01,6,Diego Hernández,morning,23,48,295,4.75,0.0427,0.7768,19,3,0,0
2024-08-01,7,María García,afternoon,11,37,304,4.08,0.1057,0.8293,30,3,0,0
2024-08-01,8,José Martínez,afternoon,11,39,239,4.14,0.0661,0.6229,14,3,0,0
2024-08-01,9,Isabella Flores,afternoon,24,38,161,4.75,0.0565,0.8826,9,3,0,0
2024-08-01,10,Andrés Castro,afternoon,24,42,307,4.61,0.0767,0.8341,17,3,0,0
2024-08-01,11,Valentina Ruiz,morning,3,54,318,3.77,0.0771,0.5668,22,3,0,0
2024-08-01,12,Eduardo Vega,afternoon,22,42,181,4.37,0.0624,0.7927,12,3,0,0
2024-08-01,13,Camila Ortiz,night,2,29,348,3.43,0.0886,0.6993,14,3,0,1
2024-08-01,14,Roberto Díaz,afternoon,24,36,264,4.62,0.1092,0.6905,20,3,0,0
2024-08-01,15,Daniela Vargas,night,30,32,223,4.41,0.0855,0.8752,15,3,0,1
2024-08-01,16,Fernando Reyes,afternoon,2,27,292,3.78,0.0802,0.6121,16,3,0,0
2024-08-01,17,Gabriela Méndez,morning,21,40,225,4.39,0.0973,0.7851,21,3,0,0
2024-08-01,18,Pablo Jiménez,night,33,29,120,3.82,0.0673,0.95,14,3,0,1
2024-08-01,19,Laura Sánchez,morning,12,49,183,4.57,0.1084,0.6179,25,3,0,0
2024-08-01,20,Ricardo Chávez,night,22,25,207,3.93,0.0381,0.837,3,3,0,1
2024-08-02,1,Sofia Morales,morning,29,29,193,4.87,0.0801,0.8956,18,4,0,0
2024-08-02,2,Carlos Pérez,afternoon,15,32,292,4.23,0.1531,0.6605,35,4,0,0
2024-08-02,3,Ana López,morning,8,42,306,3.77,0.1485,0.7194,34,4,0,0
2024-08-02,4,Miguel Torres,afternoon,21,34,252,3.78,0.1005,0.8157,31,4,0,0
2024-08-02,5,Lucía Ramírez,morning,19,52,206,4.27,0.145,0.8089,36,4,0,0
2024-08-02,6,Diego Hernández,morning,23,44,216,4.17,0.1313,0.7192,30,4,0,0
2024-08-02,7,María García,afternoon,11,32,267,3.87,0.1262,0.7634,30,4,0,0
2024-08-02,8,José Martínez,night,11,43,290,3.7,0.0971,0.7065,18,4,0,1
2024-08-02,9,Isabella Flores,night,24,20,288,3.8,0.0764,0.911,26,4,0,1
2024-08-02,10,Andrés Castro,afternoon,24,48,201,4.11,0.104,0.8379,25,4,0,0
2024-08-02,11,Valentina Ruiz,morning,3,47,271,3.58,0.1383,0.429,25,4,0,0
2024-08-02,12,Eduardo Vega,morning,22,39,239,4.4,0.1006,0.6943,26,4,0,0
2024-08-02,13,Camila Ortiz,morning,2,41,300,3.88,0.1121,0.5448,32,4,0,0
2024-08-02,14,Roberto Díaz,afternoon,24,33,210,4.48,0.1063,0.7078,28,4,0,0
2024-08-02,15,Daniela Vargas,afternoon,30,31,215,4.96,0.1405,0.802,36,4,0,0
2024-08-02,16,Fernando Reyes,afternoon,2,37,205,4.16,0.0932,0.5283,21,4,0,0
2024-08-02,17,Gabriela Méndez,night,21,18,222,3.63,0.0897,0.6887,25,4,0,1
2024-08-02,18,Pablo Jiménez,afternoon,33,38,246,4.16,0.1187,0.95,32,4,0,0
2024-08-02,19,Laura Sánchez,night,12,14,310,3.65,0.091,0.5991,20,4,0,1
2024-08-02,20,Ricardo Chávez,afternoon,22,37,177,4.12,0.0957,0.8144,26,4,0,0
2024-08-05,1,Sofia Morales,morning,29,44,233,4.69,0.1925,0.8709,41,0,1,0
2024-08-05,2,Carlos Pérez,morning,15,43,241,4.31,0.1897,0.7599,40,0,1,0
2024-08-05,3,Ana López,afternoon,8,46,242,4.13,0.1681,0.6015,29,0,1,0
2024-08-05,4,Miguel Torres,morning,21,31,277,4.29,0.1986,0.7045,40,0,1,0
2024-08-05,5,Lucía Ramírez,morning,19,45,217,4.08,0.2021,0.7221,44,0,1,0
2024-08-05,6,Diego Hernández,morning,23,23,269,3.76,0.188,0.6896,48,0,1,0
2024-08-05,7,María García,night,11,36,321,3.6,0.2068,0.6469,41,0,1,1
2024-08-05,8,José Martínez,afternoon,11,49,227,3.97,0.2139,0.6861,53,0,1,0
2024-08-05,9,Isabella Flores,night,24,34,251,3.62,0.1567,0.8735,34,0,1,1
2024-08-05,10,Andrés Castro,afternoon,24,37,193,4.84,0.2147,0.9269,41,0,1,0
2024-08-05,11,Valentina Ruiz,night,3,39,263,3.68,0.2113,0.6871,48,0,1,1
2024-08-05,12,Eduardo Vega,morning,22,49,206,4.47,0.2002,0.6537,48,0,1,0
2024-08-05,13,Camila Ortiz,morning,2,47,302,4.19,0.2252,0.7119,54,0,1,0
2024-08-05,14,Roberto Díaz,morning,24,55,242,4.09,0.2325,0.8251,46,0,1,0
2024-08-05,15,Daniela Vargas,morning,30,34,169,4.75,0.2299,0.9193,48,0,1,0
2024-08-05,16,Fernando Reyes,morning,2,50,232,3.69,0.1719,0.6241,39,0,1,0
2024-08-05,17,Gabriela Méndez,afternoon,21,40,223,3.94,0.2077,0.7758,50,0,1,0
2024-08-05,18,Pablo Jiménez,afternoon,33,38,160,4.67,0.2041,0.9201,46,0,1,0
2024-08-05,19,Laura Sánchez,morning,12,38,189,4.02,0.1978,0.6512,41,0,1,0
2024-08-05,20,Ricardo Chávez,morning,22,46,188,4.24,0.2017,0.7754,37,0,1,0
2024-08-06,1,Sofia Morales,afternoon,29,39,144,4.83,0.0723,0.7946,19,1,0,0
2024-08-06,2,Carlos Pérez,night,15,17,301,3.66,0.0274,0.7018,5,1,0,1
2024-08-06,3,Ana López,afternoon,8,31,189,4.17,0.1362,0.5893,27,1,0,0
2024-08-06,4,Miguel Torres,afternoon,21,44,285,4.2,0.0762,0.857,8,1,0,0
2024-08-06,5,Lucía Ramírez,morning,19,38,190,4.59,0.1214,0.8174,28,1,0,0
2024-08-06,6,Diego Hernández,night,23,23,276,3.86,0.0522,0.8148,12,1,0,1
2024-08-06,7,María García,morning,11,30,215,4.13,0.122,0.7266,30,1,0,0
2024-08-06,8,José Martínez,night,11,28,256,3.62,0.0708,0.67,15,1,0,1
2024-08-06,9,Isabella Flores,morning,24,44,236,4.1,0.1202,0.8118,26,1,0,0
2024-08-06,10,Andrés Castro,morning,24,53,170,4.54,0.0967,0.8692,22,1,0,0
2024-08-06,11,Valentina Ruiz,afternoon,3,48,246,3.82,0.0763,0.59,20,1,0,0
2024-08-06,12,Eduardo Vega,afternoon,22,37,241,4.58,0.1126,0.8199,15,1,0,0
2024-08-06,13,Camila Ortiz,night,2,24,335,3.5,0.0642,0.5458,7,1,0,1
2024-08-06,14,Roberto Díaz,morning,24,38,182,4.47,0.079,0.7982,17,1,0,0
2024-08-06,15,Daniela Vargas,morning,30,52,180,4.93,0.0717,0.95,13,1,0,0
2024-08-06,16,Fernando Reyes,afternoon,2,46,260,3.48,0.1077,0.6926,21,1,0,0
2024-08-06,17,Gabriela Méndez,afternoon,21,38,159,4.46,0.033,0.8174,13,1,0,0
2024-08-06,18,Pablo Jiménez,morning,33,38,182,4.47,0.0675,0.9314,8,1,0,0
2024-08-06,19,Laura Sánchez,morning,12,41,268,4.12,0.1208,0.7183,23,1,0,0
2024-08-06,20,Ricardo Chávez,night,22,29,259,3.91,0.0376,0.7258,2,1,0,1
2024-08-07,1,Sofia Morales,morning,29,43,172,3.74,0.0714,0.8002,17,2,0,0
2024-08-07,2,Carlos Pérez,night,15,11,347,3.52,0.0758,0.7582,17,2,0,1
2024-08-07,3,Ana López,morning,8,54,287,4.33,0.092,0.5098,23,2,0,0
2024-08-07,4,Miguel Torres,afternoon,21,45,328,4.57,0.0876,0.865,22,2,0,0
2024-08-07,5,Lucía Ramírez,night,19,22,289,3.85,0.0556,0.7745,3,2,0,1
2024-08-07,6,Diego Hernández,afternoon,23,32,249,4.3,0.0895,0.7995,19,2,0,0
2024-08-07,7,María García,afternoon,11,46,202,4.34,0.0687,0.7601,17,2,0,0
2024-08-07,8,José Martínez,night,11,32,297,3.51,0.0575,0.6849,9,2,0,1
2024-08-07,9,Isabella Flores,night,24,35,184,3.93,0.0643,0.9021,15,2,0,1
2024-08-07,10,Andrés Castro,night,24,32,189,3.6,0.0638,0.8492,7,2,0,1
2024-08-07,11,Valentina Ruiz,morning,3,37,202,3.74,0.1124,0.6536,19,2,0,0
2024-08-07,12,Eduardo Vega,afternoon,22,47,241,4.06,0.0937,0.7302,19,2,0,0
2024-08-07,13,Camila Ortiz,morning,2,44,229,3.61,0.0783,0.3798,14,2,0,0
2024-08-07,14,Roberto Díaz,morning,24,42,220,4.3,0.1213,0.9486,18,2,0,0
2024-08-07,15,Daniela Vargas,afternoon,30,32,226,4.25,0.102,0.95,25,2,0,0
2024-08-07,16,Fernando Reyes,afternoon,2,38,241,3.65,0.082,0.5163,14,2,0,0
2024-08-07,17,Gabriela Méndez,night,21,37,294,3.93,0.0882,0.8925,10,2,0,1
2024-08-07,18,Pablo Jiménez,afternoon,33,21,120,4.39,0.1125,0.95,21,2,0,0
2024-08-07,19,Laura Sánchez,afternoon,12,45,268,4.17,0.0933,0.7838,20,2,0,0
2024-08-07,20,Ricardo Chávez,afternoon,22,41,248,3.88,0.1069,0.8361,21,2,0,0
2024-08-08,1,Sofia Morales,morning,29,45,215,4.75,0.0976,0.95,22,3,0,0
2024-08-08,2,Carlos Pérez,afternoon,15,32,264,4.27,0.0075,0.5659,4,3,0,0
2024-08-08,3,Ana López,morning,8,41,214,4.14,0.0729,0.6955,18,3,0,0
2024-08-08,4,Miguel Torres,morning,21,33,235,4.23,0.0578,0.8778,8,3,0,0
2024-08-08,5,Lucía Ramírez,morning,19,40,269,4.77,0.0727,0.8219,19,3,0,0
2024-08-08,6,Diego Hernández,morning,23,31,206,3.99,0.082,0.8561,12,3,0,0
2024-08-08,7,María García,night,11,51,284,3.67,0.0497,0.5428,6,3,0,1
2024-08-08,8,José Martínez,morning,11,60,247,3.94,0.075,0.7144,22,3,0,0
2024-08-08,9,Isabella Flores,night,24,15,266,4.26,0.0201,0.884,0,3,0,1
2024-08-08,10,Andrés Castro,night,24,16,286,3.89,0.0488,0.95,6,3,0,1
2024-08-08,11,Valentina Ruiz,morning,3,43,250,3.76,0.099,0.7506,11,3,0,0
